"SAMPLE","TRAIT_1","TRAIT_2","TRAIT_3","TRAIT_4","TRAIT_5","TRAIT_6","TRAIT_7","TRAIT_8","TRAIT_9","TRAIT_10"
"SAMPLE_2669",119.929163046555,107.511211900346,42.095769618807,70.4704961286313,77.7994413423843,96.3378373252282,103.46151125224,136.525572819982,97.3589363786577,55.8503790448335
"SAMPLE_2670",129.810839808695,136.284610497786,43.114061026802,65.2713704942254,70.71800769586,96.1872808890616,98.7482080187486,122.459909383883,89.9546658539324,56.0659851112212
"SAMPLE_2671",117.064210294471,111.588389992443,43.4323957352991,68.5979392872624,74.0780042638394,94.0219144462307,102.67439984634,119.911967542758,101.681848628616,54.7283182182091
"SAMPLE_2672",127.327973110466,114.784572190112,39.1170325640498,69.1795546419428,73.5854104685357,100.017049990079,91.5169686685776,129.36522275635,111.198227186178,56.3242273290868
"SAMPLE_2673",128.348809034537,130.765421224398,38.6416604557809,66.9583763312554,76.8352768106395,104.80054210286,94.0402984310092,122.295332691403,97.6215547623432,58.0611468195639
"SAMPLE_2674",119.766033840598,112.672945001191,40.5832787987005,67.1659748204269,67.0414786565521,86.9320141487597,90.0884085443328,127.452829809522,95.4696013156837,50.9865661479198
"SAMPLE_2675",133.63108390994,115.116759038697,44.4622838456809,67.0276329192839,70.5096087913109,98.8762053362968,88.4489305577139,127.59117176956,99.3068552823848,52.6211105914664
"SAMPLE_2676",125.631296787302,112.07521970796,39.921404323883,64.7961978527229,70.7965693729604,104.294907401953,74.6985908030239,132.009994807408,96.2625695215585,51.5212610764046
"SAMPLE_2677",119.627859102267,142.320458597546,44.9186989219351,66.1323939204333,66.1966129660865,103.205193546655,97.951553952319,134.793468648608,86.6066650453912,55.2223901622455
"SAMPLE_2678",126.010946781425,113.237113401089,40.9651187938301,70.2460946608111,70.779200178523,93.3986317741421,101.508324646845,131.234566151583,101.525287734943,61.3962195070498
"SAMPLE_2679",118.826508649753,118.037421110263,36.6686808399709,73.1533329336748,69.6582237686369,106.382386188917,89.9159695380486,125.234602758672,97.0289683158163,50.9953547777293
"SAMPLE_2680",129.04188020279,135.575075267303,40.9089808833689,67.8858448760411,69.8244261680526,99.9330014612382,102.735505216796,124.203503223814,104.504006530864,57.2074853999434
"SAMPLE_2681",108.930827692819,123.677426279748,41.3684812837969,66.9239153842148,69.4850467797036,90.653000450174,106.26030778802,120.278917283931,108.020172332762,52.8058999666925
"SAMPLE_2682",116.580611141223,135.070989521412,45.0441267027727,64.4010532255604,67.343496893019,90.9523536011925,103.402559927345,119.365447567693,102.522351618445,51.3588141852515
"SAMPLE_2683",123.361039026721,133.819988363335,45.0386402954999,68.9212250055519,77.1699736963878,92.8140710728603,93.8161457903518,137.259966193144,87.9818848610355,52.1869753978
"SAMPLE_2684",119.163710304068,121.64297022808,42.3263036448687,75.7641015149186,75.904393054178,100.400102696073,95.5593409091427,130.642708136043,94.9935503947318,59.874521250264
"SAMPLE_2685",126.731591585318,114.711235134682,40.2574642648515,67.0442265610883,74.0604966299156,85.9528610423113,91.2713311256787,125.178456358968,98.6427064455808,54.5284318934368
"SAMPLE_2686",132.863936819294,122.256186521261,42.4059814380877,70.9901406681656,78.1912392733934,94.395421831225,96.3461898533818,153.411905800544,97.843984887103,60.1959260267896
"SAMPLE_2687",121.44673541209,107.167575767166,46.2232664481867,78.8583621738921,84.4510331249636,96.3565146114861,97.5703294474653,124.680165710056,91.7401584555583,52.1812394291884
"SAMPLE_2688",122.804708507213,116.867480599562,44.2446378678587,70.0459999839252,74.3616341522715,95.0417049967329,92.8090361502766,126.157897887927,101.473238421123,62.6625826533454
"SAMPLE_2689",109.003030232018,112.343095850584,44.5814952357761,66.1840596706068,73.6585505364395,82.2901393007352,97.0807967545855,130.546634529525,94.5471541565768,57.8242378170987
"SAMPLE_2690",135.214173108583,117.848110313851,40.0618162704535,74.5512035967865,71.4632414456525,90.190324848091,89.9402604634973,140.743391821103,95.0065728783153,51.0479066981618
"SAMPLE_2691",132.345513057814,110.911616888073,38.5720247150262,65.6748708893086,69.574450228258,97.8067394742763,88.3458774412779,134.755277545343,95.062102646148,51.8940240472876
"SAMPLE_2692",130.841480387101,133.683033415642,42.7424768627267,60.423707183467,68.0467190762107,89.567887734393,91.65809830771,121.824835864905,116.913045318088,54.0007508445417
"SAMPLE_2693",120.256557058446,115.287820311509,41.7989404553198,63.2316384019419,77.5306106704153,84.0609605633894,111.410184004007,143.70845953873,88.0208247546948,55.6289912602096
"SAMPLE_2694",118.641448152699,115.634112630024,37.7052847003337,67.4864390706532,68.7315748159907,89.4241478658565,99.6619187561968,124.954574181238,97.1092083467262,54.8154213662433
"SAMPLE_2695",124.17835296632,105.313254791177,42.8733932076028,71.3302108690266,74.5221037037102,99.7078506502021,93.0451767077465,132.547526616049,93.562771457385,52.7907708202096
"SAMPLE_2696",127.464893755681,118.587309077615,43.5714626397137,81.8969572338391,65.2995368465652,92.8139247460849,98.8986283410045,121.294757947787,100.378652907825,57.3953615191497
"SAMPLE_2697",129.783361249239,117.068630913882,39.7926667668901,69.9752511287125,75.8033155897391,93.0784805607028,100.957934249956,123.164909203616,104.829564173316,57.3833440464873
"SAMPLE_2698",124.275660264071,111.177236612278,43.755597412391,71.2269913087015,63.7046494315668,90.389139254861,94.2554170794439,120.891820363766,99.7949787812984,59.6000106935642
"SAMPLE_2699",116.785250796549,121.075332718686,42.0065604949833,64.7132764764853,71.2174021662672,94.5710573073419,103.487948429378,122.09730731756,101.968727064239,53.5829904683633
"SAMPLE_2700",122.763578648208,119.561957643694,41.1843476846066,70.1375167667112,76.898929271629,95.3031800023303,86.323005844065,126.841911775331,96.6880508067048,53.0335432331393
"SAMPLE_2701",123.864208765353,123.116299234954,45.2406307792852,71.4027063417139,70.4285850189711,81.1157026750462,102.738495621093,134.435328537163,97.9296471027713,52.3680418322569
"SAMPLE_2702",118.968660611097,109.788250636147,40.442450580722,66.3645597830586,77.2238462748583,97.913373388348,91.5331774987675,123.550126098379,86.2538449312082,48.925355390166
"SAMPLE_2703",125.135385322299,117.007044914588,41.2868679847877,73.510344549964,75.45756763072,99.6936399370715,98.1333358600309,117.949081394575,100.859071113621,56.8426524549243
"SAMPLE_2704",127.468831120602,113.440267208306,42.9421567890139,77.6288418978116,75.8571671151261,84.5920350353406,83.6193006617833,135.061951830567,91.089004826209,54.7162274034881
"SAMPLE_2705",127.565142510604,121.623319214158,38.6054010906166,68.5885132509384,68.9513246275529,92.1798169473004,92.6202165184489,134.315556397442,100.617709862946,56.8106869672363
"SAMPLE_2706",118.966069060927,113.189475607699,41.2729168543243,58.5960169304431,68.4466560606073,85.8465545141678,95.4373543292297,137.531719731629,105.186981388353,52.1708255522158
"SAMPLE_2707",124.792368289395,119.935353047737,40.8461995842581,71.7814291446807,67.9350582038519,109.585804032262,96.076587388082,142.50118689641,99.718012042702,55.7735997254702
"SAMPLE_2708",120.967966835776,112.081156686042,44.2826767314201,73.8619376603458,70.9290418153348,99.1423866285025,98.3180597098024,123.683673097747,94.4945892615856,51.262335949969
"SAMPLE_2709",117.809707763368,119.113231003529,43.6802683872226,67.3207151137623,74.7927064806962,102.352918561419,100.869526160351,133.326101721448,98.0578037831838,51.0524911546443
"SAMPLE_2710",131.59981137826,124.611268621406,40.9338946895361,62.8766548294955,68.6644729873996,101.754722444769,82.9401007583807,139.669262328063,103.189871494898,50.2964744265358
"SAMPLE_2711",125.766551585967,119.704354262174,43.0950818405861,64.8772331247135,80.9769682377226,91.5954284124428,97.7187775207213,129.539540544123,96.6297416611863,48.0036426406623
"SAMPLE_2712",139.409867958852,108.632964826174,39.828320515582,62.3229788907825,84.7998134258062,89.7254363667717,96.1407251246412,131.402942088515,96.3638864705586,57.5146781324055
"SAMPLE_2713",122.307602506665,124.679706131548,45.641802266375,68.2716201068964,79.2162195206543,95.6752374020258,100.227614680476,130.43945163866,101.286937008579,51.1748721147963
"SAMPLE_2714",130.180004142478,113.786938859339,39.5652638311714,74.0028261711075,65.8816037210034,85.9948542876971,95.7820072376589,137.119483513609,94.805158598661,51.9753580900488
"SAMPLE_2715",118.780726662782,125.018894293061,42.893327885738,73.3494356721264,69.0704927843689,85.1289251011698,91.6572365492341,136.442780227472,95.2207845484002,60.0137380020962
"SAMPLE_2716",133.566925841736,121.913827964006,36.6301987756315,70.9209615894028,76.4036194935717,92.2934245722905,89.920941691118,141.80195593029,99.0084240536541,55.6569103894292
"SAMPLE_2717",109.817109975153,125.69832915223,41.6213254730169,64.5936106979794,75.3779651771294,111.984688669229,99.1003590098738,132.220412915779,89.7700308314012,58.3857144708153
"SAMPLE_2718",116.546250233594,124.224944341331,45.9901726118056,64.0389288883908,76.0083083790252,105.091999857617,87.4816443928393,137.367749036717,93.2122997944466,48.1707138176435
"SAMPLE_2719",125.995991010478,116.402783694794,41.5417183871168,67.8990534912188,65.8794256606602,85.3669058387858,96.22723733902,125.557840961483,104.704253436942,55.8178855224405
"SAMPLE_2720",120.02272631374,122.798529872981,43.0237786622429,68.4593350199848,69.5378577922379,92.5649329931168,93.388094833392,113.692260047439,107.591613567352,53.3740611920969
"SAMPLE_2721",110.358451408563,113.014371878006,44.776791907724,65.1687203157269,77.0030509438903,89.6786233974881,93.818565840147,130.299983872234,103.532684205782,57.6311042312667
"SAMPLE_2722",116.715102658092,120.701558671255,39.7843719053135,64.2528175909512,82.4934332326267,93.2865606340157,93.5988758646142,129.275378837443,93.602251805747,49.4064332420999
"SAMPLE_2723",129.33806959705,114.97789443975,41.5722835701228,67.3717810685994,71.4869147950163,90.0518915666197,89.1956349184916,119.519670437846,95.4455923898161,51.6403348312796
"SAMPLE_2724",129.285348364088,120.884126045433,45.4972723228596,75.255826080758,72.7433182888192,91.1086974460047,90.0809347925473,127.976661991645,87.246718822156,54.251224065932
"SAMPLE_2725",131.37612611845,128.031148429695,42.2336778149516,70.2879219209316,73.1037717780743,86.999946168102,107.826359583832,122.242289172603,91.2463246303207,55.5932896085226
"SAMPLE_2726",116.861997752142,123.875013239973,41.3380357768264,68.4669346845626,74.0572764585015,87.4372286081316,98.2003017054066,132.455298293662,94.4653378964937,50.9297965647305
"SAMPLE_2727",114.879135876642,120.954681641479,45.3040254989875,69.1044198706367,68.986946857492,82.194079400361,96.4575121266077,140.637577230403,100.437561161787,60.7236963373103
"SAMPLE_2728",123.751172581598,108.345971939608,43.773957992159,62.2301283667939,70.666051580183,94.5523261241388,86.9698880199213,129.489841155121,89.7993846521174,54.6102158895089
"SAMPLE_2729",113.387113946376,130.251562810904,45.7006523894508,57.2358729034497,77.0059355080854,96.6806395672043,100.235473253722,139.843952703934,90.408178628364,59.1069380735479
"SAMPLE_2730",133.649820776007,124.298438015211,42.7308118982616,67.5157221148087,79.3582388052598,85.9560831704837,94.6891982169306,112.655347994351,103.392009088465,52.8379587603395
"SAMPLE_2731",126.596107206338,107.297647767348,44.4524254427828,74.7370227178481,72.78900870235,92.7738787394896,98.2686474684355,117.003773209098,96.9127417196125,56.4636130516737
"SAMPLE_2732",126.743016809288,110.361949254645,42.6058602923809,73.3672106383658,60.8151800903581,95.1225119606114,94.4604428725585,145.820623760391,93.7739949798775,54.102421427939
"SAMPLE_2733",124.685133292581,122.635847772872,40.34690350749,75.2271435835338,70.3715470461894,96.9590419757511,95.8326766353582,121.55996087542,101.725887588164,51.1742439519765
"SAMPLE_2734",129.841974776739,119.875224739629,42.3938888158357,67.6077215015872,76.8405552521756,94.6827702467848,87.7906003338264,132.377858534646,107.260547222995,49.3037479814558
"SAMPLE_2735",130.329750367821,110.222325290009,37.4683599584702,75.511650997921,78.1679037594124,95.6846711083525,93.5135997759427,113.425394135114,98.6556272228034,55.9702788424229
"SAMPLE_2736",115.051292798936,136.807993454665,42.8935887761151,68.0279434437964,76.8986227012903,87.3460526126373,87.3624096456492,116.176606675777,102.801684872887,61.375334932672
"SAMPLE_2737",114.201057371114,130.813091834331,38.1750586489125,65.076628162919,72.466376157029,92.7084782537274,83.4129892048745,114.741699221476,95.0898613347611,54.0608778728635
"SAMPLE_2738",115.67602529769,128.157948370757,41.7796527527004,61.6249553466279,73.0893886815009,92.1377535881389,96.1766661515124,125.835641749356,99.8216652152325,52.4024409544135
"SAMPLE_2739",137.198316167579,112.688964443235,41.4810709883148,73.4360843568472,70.7603537244599,99.3377326096754,88.1892811114824,113.963600870876,106.758514598431,55.3203457132654
"SAMPLE_2740",126.627246923889,121.742281114365,40.0388375182303,66.5493776860335,83.4371938450667,95.5037944057059,79.7123530392338,116.594215909639,95.0899742194341,55.7025604948886
"SAMPLE_2741",127.808143328815,114.887161845955,42.8487446001228,72.6211004918026,69.679558628248,85.244932038594,104.945327508063,130.897733544806,95.8453756767872,54.0854193831533
"SAMPLE_2742",127.398430518872,117.899536584338,46.6043415264743,70.8086285212222,78.2805155214289,91.69399614766,88.9804740181025,123.56641919003,95.1207430458575,50.3036502883239
"SAMPLE_2743",121.847482780899,115.429965921459,39.4040940954733,71.815227233051,72.9448585756162,101.892558699871,93.3088223486888,132.729018971442,91.644195513435,52.3650284539088
"SAMPLE_2744",114.450001272451,126.569087821594,43.9917138427917,66.9828334639436,63.6209504699604,102.036944087306,90.0245513281321,132.022806545477,97.1220752410038,47.6575590589637
"SAMPLE_2745",125.868099310315,116.057630001554,44.9396288018973,62.5783413178756,76.8409174221205,92.2125777575544,99.8631003847447,138.893246234346,88.8347767950905,57.8904539678612
"SAMPLE_2746",121.743046379648,118.056434544695,41.1613024957893,65.5551374589451,66.3660781454908,104.730824017722,95.0060096660061,124.949857548315,97.4888221279325,57.6527405744722
"SAMPLE_2747",113.850422361804,113.97634619549,44.4569593829821,77.5471964612238,68.8522275452516,100.054922634879,93.2452796743732,123.329084258019,95.7648090337495,59.1190974277507
"SAMPLE_2748",140.459447463059,116.683738571411,47.4624523961071,68.1596180602118,70.43926080898,99.6040060069882,109.1946704696,127.551019598747,98.7754901033464,48.1352837051269
"SAMPLE_2749",125.9536376875,122.799068700451,38.0020523584765,70.2767187169021,77.3676987418455,91.5468267252762,97.2182085869951,126.367606109625,91.7964627298276,57.7741569330305
"SAMPLE_2750",128.718653712124,117.61529198991,42.2784099829629,70.1084485180564,73.8436454360458,93.2714028819417,97.460521937642,124.159644467275,89.5555568905279,54.3562890002845
"SAMPLE_2751",125.762169257908,126.353782194895,47.3285512603165,72.5713063676857,77.760739961645,90.6305951784317,98.8858696944817,126.861497254966,101.445684296111,54.393870236897
"SAMPLE_2752",121.244210082864,117.918105476989,44.9181435360124,69.2967637988671,71.9701523790164,91.8601716329725,99.0790061182853,139.766533838347,93.7102577848975,57.484004068299
"SAMPLE_2753",130.646890170656,108.853435896254,40.8650022768214,66.4092225674096,76.2480168860095,90.8051714402362,92.6632535222302,121.409287895731,96.2318839619153,57.0906140345651
"SAMPLE_2754",117.209763276831,123.973515621272,41.3005769740505,71.7932725513365,76.1370277547641,97.5075128333056,96.406428146348,115.933769873523,91.4723572665233,55.9702972013824
"SAMPLE_2755",113.277335648861,132.705242851835,41.7264740026921,76.2475164333173,71.8615426924078,90.9394052590013,85.0151790563674,147.825783791209,100.727685214194,55.598163060416
